source,entity_label,entity_text,count
kaggle,LOC,colley,1
kaggle,LOC,colonial beach,1
kaggle,LOC,colonia st. jordi (spain),1
kaggle,LOC,colonia,1
kaggle,LOC,colon,1
kaggle,LOC,colombo (sri lanka),1
kaggle,LOC,colombiana,1
kaggle,LOC,cologne (germany),1
kaggle,LOC,colne (uk/england),1
kaggle,LOC,colmesneil,1
kaggle,LOC,colmar manor,1
kaggle,LOC,collville (canada),1
kaggle,LOC,collinsville/granite city,1
kaggle,LOC,collins/prentis,1
kaggle,LOC,collins,1
kaggle,LOC,collingwood/wasaga beach (canada),1
kaggle,LOC,collings lakes,1
kaggle,LOC,colorado springs/fountain,1
kaggle,LOC,colorado springs (south of&#44 on hwy 115 near the co. line),1
kaggle,LOC,colorado springs (north of&#44 on i-25),1
kaggle,LOC,colorado springs (mtsn nw of),1
kaggle,LOC,colorado springs (mtns. nw of),1
kaggle,LOC,colorado springs (monument),1
kaggle,LOC,colorado springs (40 se),1
kaggle,LOC,colorado river highway,1
kaggle,LOC,colorado (unspecified),1
kaggle,LOC,colorado (southeast),1
kaggle,LOC,colorado (on interstate),1
kaggle,LOC,colorado (location unspecified; from amtrak train),1
kaggle,LOC,colorado (in flight to),1
kaggle,LOC,colorado (eastern),1
kaggle,LOC,colony (1 mile nw of),1
kaggle,LOC,colonie,1
kaggle,LOC,columbine,1
kaggle,LOC,columbia/denmark (between; on us 321),1
kaggle,LOC,columbia&#44 wrightsville,1
kaggle,LOC,columbia station (rt. 252),1
kaggle,LOC,columbia station (heading west&#44 past grafton),1
kaggle,LOC,columbia river { mile marker 230},1
kaggle,LOC,columbia - stephens lake,1
kaggle,LOC,columbia (near),1
kaggle,LOC,columbia (near ft. jackson),1
kaggle,LOC,columbia (east of&#44 near little dixie conservation area),1
kaggle,LOC,columbia (east of city),1
kaggle,LOC,columbia (central--over center of campus),1
kaggle,LOC,columbia (70 miles south of&#44 on i-26 west),1
kaggle,LOC,colton&#39s point,1
kaggle,LOC,colquitt,1
kaggle,LOC,colorado/oklahoma (in flight),1
kaggle,LOC,columbus (south on us 23),1
kaggle,GPE,moosic,1
kaggle,GPE,moosehead lake,1
kaggle,GPE,moose mountain (canada),1
kaggle,GPE,moose lake,1
kaggle,GPE,moorhead,1
kaggle,GPE,moore (southeast of),1
kaggle,GPE,moon,1
kaggle,GPE,mooers,1
kaggle,GPE,moody/mcgregor (between&#44 rural ),1
kaggle,LOC,columbus (northwest part),1
kaggle,LOC,columbus (north of),1
kaggle,LOC,columbus (north of&#44 at the 160mile post),1
kaggle,LOC,columbus (near&#44 at fort benning),1
kaggle,LOC,columbus (event observed from reynoldsburg),1
kaggle,LOC,columbus (140 mi ese of),1
kaggle,GPE,callicoon,1
kaggle,GPE,callands,1
kaggle,LOC,commerce city (n. of denver),1
kaggle,LOC,commack/kings park,1
kaggle,LOC,comanche (southeast of),1
kaggle,LOC,colwynbay (uk/england),1
kaggle,LOC,colwyn bay/llandudno(a55 llandudno jun.)(between) (uk/wales),1
kaggle,LOC,colwyn bay (uk/wales&#44 north country),1
kaggle,LOC,colwyn bay (uk/england),1
kaggle,LOC,colwyn bay (town) (uk/wales),1
kaggle,LOC,colville (15 miles ne of),1
kaggle,LOC,columia,1
kaggle,LOC,columbus?,1
kaggle,LOC,columbus junction,1
kaggle,LOC,columbus grove,1
kaggle,LOC,columbus city,1
kaggle,LOC,concan,1
kaggle,LOC,comstock township,1
kaggle,LOC,comstock park,1
kaggle,LOC,comptche,1
kaggle,LOC,comox bay (canada),1
kaggle,LOC,comox (canada),1
kaggle,LOC,commerce cityy,1
kaggle,LOC,commerce city to henderson,1
kaggle,GPE,camanche,1
kaggle,GPE,camacha (portugal),1
kaggle,GPE,calvert,1
kaggle,GPE,calumet city (just south of chicago&#44ill)&#44 ill,1
kaggle,GPE,calumet,1
kaggle,GPE,calnevari (mojave desert),1
kaggle,GPE,calne&#44 wiltshire (uk/england),1
kaggle,GPE,calmar (canada),1
kaggle,LOC,conconully (conconully lake),1
kaggle,GPE,montvale / upper saddle river,1
kaggle,GPE,montvale,1
kaggle,GPE,montreal lasalle (canada),1
kaggle,GPE,montreal east (canada),1
kaggle,GPE,montreal (south of) (canada),1
kaggle,GPE,montreal (lanaudi&egrave;re region) (canada),1
kaggle,GPE,montreal,1
kaggle,GPE,montr&eacute;al (canada),1
kaggle,GPE,montpelier/burlington (between),1
kaggle,GPE,montpelier (near),1
kaggle,GPE,montmagny (canada),1
kaggle,GPE,montlu&ccedil;on (france),1
kaggle,LOC,conconully,1
kaggle,LOC,conchas dam,1
kaggle,LOC,conception bay south (canada),1
kaggle,LOC,conisbrough (doncaster) (uk/england),1
kaggle,LOC,coningsby (uk/england),1
kaggle,LOC,conil (spain),1
kaggle,LOC,conifer,1
kaggle,LOC,congress (near),1
kaggle,LOC,congerstone (uk/england),1
kaggle,LOC,conesus,1
kaggle,LOC,condon,1
kaggle,LOC,condado&#44 san juan (puerto rico),1
kaggle,LOC,concordville (york beach area),1
kaggle,LOC,concordia,1
kaggle,LOC,concord/harrisburg,1
kaggle,LOC,concord (se),1
kaggle,LOC,concord (north of),1
kaggle,LOC,concord (near),1
kaggle,LOC,concord (canada),1
kaggle,GPE,montgomery county (location unspecified),1
kaggle,GPE,montgomery (near),1
kaggle,GPE,montgomery (50 miles west of; inflight),1
kaggle,GPE,montezuma,1
kaggle,GPE,montevrain (france),1
kaggle,GPE,monteverde (costa rica),1
kaggle,GPE,monterrico (guatamala),1
kaggle,GPE,monterrey (mexico) (outside city&#44 on large highway),1
kaggle,GPE,monterey/seaside,1
kaggle,GPE,monterey/san francisco (between; in-flight sighting),1
kaggle,LOC,connorsville,1
kaggle,LOC,connecticut (unspecifice),1
kaggle,LOC,conklin (canada),1
kaggle,LOC,conklin,1
kaggle,LOC,coniston (canada),1
kaggle,LOC,conisholme (uk/england),1
kaggle,LOC,cookstown (canada),1
kaggle,LOC,cook county,1
kaggle,LOC,conway and economy boro,1
kaggle,LOC,conway (i-40 north of&#44 mile marker 120),1
kaggle,LOC,conway (at salltillo heights community),1
kaggle,LOC,convoy,1
kaggle,LOC,converse (near),1
kaggle,LOC,continental divide,1
kaggle,LOC,constitucion (chile),1
kaggle,LOC,consett (durham co.) (uk/england),1
kaggle,LOC,consecon (canada),1
kaggle,LOC,conroe/houston (between),1
kaggle,LOC,conrath,1
kaggle,GPE,montgomery/oswego,1
kaggle,GPE,montgomery/millbrook,1
kaggle,GPE,montgomery pass,1
kaggle,GPE,monterey bay/fort ord rifle range,1
kaggle,GPE,monterey bay,1
kaggle,GPE,monterey (north of),1
kaggle,GPE,montecito,1
kaggle,GPE,monte verde (costa rica),1
kaggle,GPE,monte rio,1
kaggle,GPE,monte nido,1
kaggle,GPE,monte alegre (para) (brazil),1
kaggle,GPE,montauk (town of east hampton),1
kaggle,LOC,cooper&#39s rock,1
kaggle,LOC,coon valley,1
kaggle,LOC,coon rapids/fridley,1
kaggle,LOC,cooma (australia),1
kaggle,LOC,coolin,1
kaggle,LOC,coolidge/casa grande (between),1
kaggle,LOC,cooksville,1
kaggle,GPE,calistoga (7 miles outside of),1
kaggle,GPE,calistoga (2 miles outside),1
kaggle,GPE,caliphon,1
kaggle,GPE,calipatria,1
kaggle,GPE,caliham,1
kaggle,GPE,california valley (cattle country&#44 not too distant airbase),1
kaggle,GPE,california valley,1
kaggle,GPE,california hotsprings,1
kaggle,GPE,california hot springs,1
kaggle,GPE,california desert/laughlin nevada,1
kaggle,LOC,copemish,1
kaggle,LOC,copalis beach,1
kaggle,LOC,coos county,1
kaggle,LOC,coopertown,1
kaggle,LOC,coopersville,1
kaggle,GPE,monterey park / los angeles,1
kaggle,GPE,dequincy,1
kaggle,GPE,dequency,1
kaggle,GPE,depok (indonesia),1
kaggle,GPE,denville/parsippany,1
kaggle,GPE,montara,1
kaggle,GPE,mont-tremblant (canada),1
kaggle,GPE,mont clare,1
kaggle,LOC,corapeake,1
kaggle,LOC,coralville (east of),1
kaggle,LOC,coqutilam (canada),1
kaggle,LOC,coquitlam/vancouver (canada),1
kaggle,LOC,coquihalla connector (canada),1
kaggle,LOC,copley,1
kaggle,LOC,copeville,1
kaggle,GPE,callahan county (cross plains in rural area),1
kaggle,GPE,calistoga (knights valley),1
kaggle,LOC,cornu,1
kaggle,LOC,corning/redding/richfield,1
kaggle,LOC,corinth/lewisville,1
kaggle,LOC,corinth/bradford,1
kaggle,LOC,corinne,1
kaggle,LOC,corfu (darien/pembroke/alexander),1
kaggle,LOC,core,1
kaggle,LOC,cordoba (spain),1
kaggle,LOC,cordoba (argentina),1
kaggle,LOC,cordes junction,1
kaggle,LOC,cordes,1
kaggle,LOC,cordell,1
kaggle,LOC,cordele,1
kaggle,GPE,derby/leicester border (uk/england),1
kaggle,GPE,derby&#44 derbyshire (uk/england)(uk),1
kaggle,GPE,derby (new haven),1
kaggle,LOC,corryton,1
kaggle,LOC,corry-wattsburg,1
kaggle,LOC,correo,1
kaggle,LOC,correctionville,1
kaggle,LOC,corrales,1
kaggle,LOC,corral hollow road vicinity (on interstate 5),1
kaggle,LOC,corpus christi (water garden),1
kaggle,LOC,corpus christi (off shore),1
kaggle,LOC,corpus christi (maliki beach),1
kaggle,LOC,corona/riverside,1
kaggle,LOC,corola,1
kaggle,LOC,cornwallville,1
kaggle,LOC,cornwall-on-hudson,1
kaggle,LOC,cornwall bridge,1
kaggle,LOC,cornwall (south stormont) (canada),1
kaggle,LOC,cornwall (camborne) (uk/england),1
kaggle,GPE,mont alto,1
kaggle,GPE,monrowville,1
kaggle,GPE,monrovia/arcadia/auarte area,1
kaggle,GPE,monroeville to seven springs,1
kaggle,GPE,monroe/bastrop,1
kaggle,GPE,monroe-bastrop,1
kaggle,GPE,monroe twp,1
kaggle,GPE,monroe township,1
kaggle,GPE,monroe county,1
kaggle,GPE,monroe city (3 miles east of),1
kaggle,GPE,monroe city,1
kaggle,GPE,monroe (fairfield county),1
kaggle,GPE,monreal (canada),1
kaggle,GPE,monore (near)&#44 on interstate 75 north bound,1
kaggle,LOC,corsicana,1
kaggle,LOC,corsica,1
kaggle,GPE,calhoun (north of),1
kaggle,LOC,cotate,1
kaggle,LOC,costa rica (riu palace hotel),1
kaggle,LOC,costa del este (argentina),1
kaggle,LOC,costa da caparica (portugal),1
kaggle,LOC,costa adeje (tenerife),1
kaggle,LOC,cossayuna,1
kaggle,LOC,coso junction,1
kaggle,LOC,coshocton,1
kaggle,LOC,corvallis (near; small town of alsea),1
kaggle,LOC,corvallis (10 miles south of),1
kaggle,LOC,corvalis,1
kaggle,LOC,cortez colorado,1
kaggle,LOC,cortez (4 miles northeast of),1
kaggle,LOC,cortez (4 miles north of),1
kaggle,LOC,cortero,1
kaggle,GPE,monmouth junction,1
kaggle,GPE,monkton (canada),1
kaggle,GPE,monkland (canada),1
kaggle,GPE,monessen,1
kaggle,GPE,california city (east of),1
kaggle,GPE,california city,1
kaggle,GPE,california (rural),1
kaggle,GPE,california (rte. 40),1
kaggle,GPE,california (entire west coast),1
kaggle,GPE,california (central part),1
kaggle,GPE,california (above&#44 northern part of),1
kaggle,GPE,calicut (india),1
kaggle,GPE,cali-buga (colombia),1
kaggle,GPE,cali (colombia),1
kaggle,GPE,cali (colombia s.a.),1
kaggle,GPE,cali,1
kaggle,LOC,coupeville (south of),1
kaggle,LOC,county down (ireland),1
kaggle,LOC,countryside/rural (uk/england),1
kaggle,LOC,coulee dam area,1
kaggle,LOC,coudersport,1
kaggle,LOC,couburg (canada),1
kaggle,LOC,cotulla (south of),1
kaggle,LOC,cottonwood (30 min.west of sedona),1
kaggle,LOC,cottage hills,1
kaggle,GPE,california desert (interstate 8),1
kaggle,GPE,california desert,1
kaggle,GPE,monon,1
kaggle,GPE,mono springs,1
kaggle,GPE,mono mills (orangeville area) (canada),1
kaggle,GPE,mono lake (area),1
kaggle,GPE,mono (town of) (canada),1
kaggle,LOC,covington (on highway 64),1
kaggle,LOC,covington (east of kent),1
kaggle,LOC,covingtion,1
kaggle,LOC,covina/west covina,1
kaggle,LOC,coventry/west greenwich,1
kaggle,LOC,coventry/warwick (uk/england),1
kaggle,LOC,coventry/exeter,1
kaggle,LOC,coventry area (uk/england),1
kaggle,LOC,covelo,1
kaggle,LOC,cove palisades,1
kaggle,LOC,cove city,1
kaggle,LOC,coutit,1
kaggle,LOC,coushatta,1
kaggle,LOC,courtown (ireland),1
kaggle,LOC,courtland (canada),1
kaggle,LOC,courtland,1
kaggle,GPE,mondel,1
kaggle,GPE,mondamin,1
kaggle,GPE,moncure,1
kaggle,GPE,moncton and surrounding area (canada),1
kaggle,GPE,moncton (50.42km before) (canada),1
kaggle,GPE,monastir (tunisia),1
kaggle,GPE,monahans,1
kaggle,GPE,mona (just north of),1
kaggle,GPE,molson (east of),1
kaggle,GPE,molson,1
kaggle,GPE,molong (australia),1
kaggle,GPE,molly stark st. park (marlboro),1
kaggle,GPE,mollusk,1
kaggle,LOC,cowen,1
kaggle,LOC,cowansville,1
kaggle,LOC,covington/kent,1
kaggle,LOC,craig (coffman cove road),1
kaggle,LOC,craig (5 miles east of),1
kaggle,LOC,crafton,1
kaggle,LOC,crabwood creek (guyana),1
kaggle,LOC,crab orchard,1
kaggle,LOC,cozumel (north of) (mexico),1
kaggle,LOC,cozumel (mexico) and ocho rios (jamaica) (between),1
kaggle,LOC,cozumel (mexico),1
kaggle,LOC,cozad,1
kaggle,LOC,coyote gulch (escalante river) (southern utah),1
kaggle,LOC,coydon,1
kaggle,LOC,coyanosa,1
kaggle,LOC,coxsacke,1
kaggle,LOC,cowley,1
kaggle,LOC,cowichan station (canada),1
kaggle,GPE,monee manhattan rd&#44 monee&#44on i57 headed north il 60449,1
kaggle,LOC,creekside,1
kaggle,LOC,creedmor,1
kaggle,LOC,credit river,1
kaggle,LOC,creaston,1
kaggle,LOC,crawley,1
kaggle,LOC,crato (brazil),1
kaggle,LOC,crater lake,1
kaggle,LOC,crane,1
kaggle,LOC,crandon,1
kaggle,LOC,crandall/seagoville,1
kaggle,LOC,crandal,1
kaggle,LOC,cranbury/east windsor,1
kaggle,LOC,cranberry twp.,1
kaggle,LOC,cranberry ortage (canada),1
kaggle,LOC,craigsville,1
kaggle,LOC,craigavon (uk/northern ireland),1
kaggle,LOC,crescent bar,1
kaggle,GPE,molega north (canada),1
kaggle,GPE,moldova noua (romania),1
kaggle,GPE,molalla (near),1
kaggle,GPE,moki dugway,1
kaggle,GPE,mokena/matteson,1
kaggle,GPE,mojave desert (remote area of),1
kaggle,GPE,mojave (vicinity),1
kaggle,GPE,mojave (red rock canyon rec.),1
kaggle,GPE,mojave (21 mi. nw of),1
kaggle,GPE,moira,1
kaggle,GPE,mohrsville/centerport,1
kaggle,GPE,mohawk valley mtns.,1
kaggle,GPE,mohave desert (near edwards airforce base),1
kaggle,LOC,cremona (15m northwest of) (canada),1
kaggle,LOC,creemore (canada),1
kaggle,LOC,cresskill,1
kaggle,GPE,calhan,1
kaggle,GPE,calgary and black diamond (between) (canada),1
kaggle,GPE,calgary (west of) (canada),1
kaggle,GPE,calgary (ne of) (canada),1
kaggle,GPE,calgary (east of) (canada),1
kaggle,GPE,calgary (55km outside) (canada),1
kaggle,GPE,calgary,1
kaggle,GPE,calera (outskirts of),1
kaggle,GPE,calera (out-skirts),1
kaggle,GPE,calera,1
kaggle,GPE,caledonia county,1
kaggle,LOC,crescent junction,1
kaggle,LOC,crescent city/gasquet,1
kaggle,LOC,crescent city (100 miles south of),1
kaggle,LOC,crescent beach,1
kaggle,LOC,crofton (vancouver island) (canada),1
kaggle,LOC,croatia (rural),1
kaggle,LOC,crittenden,1
kaggle,LOC,crisp point (on lake superior&#44 25 mi. nw of paradise),1
kaggle,LOC,cripple creek,1
kaggle,LOC,crimea (ukraine)),1
kaggle,LOC,cridersville,1
kaggle,LOC,crewe/cheshire (uk/england),1
kaggle,LOC,crete/wilber (between),1
kaggle,LOC,crestwood (near st. louis),1
kaggle,LOC,crestview hills,1
kaggle,LOC,crestone (near alamosa),1
kaggle,LOC,crestline (silverwood lake),1
kaggle,LOC,crested butte,1
kaggle,LOC,crest hill,1
kaggle,LOC,cresson,1
kaggle,GPE,mohave desert,1
kaggle,GPE,mohave,1
kaggle,GPE,mogote,1
kaggle,GPE,mogollon rim,1
kaggle,GPE,mogadore,1
kaggle,GPE,moffett field,1
kaggle,GPE,moffat (uk/scotland),1
kaggle,GPE,moe (victoria) (australia),1
kaggle,GPE,moe (australia),1
kaggle,GPE,modesto (west of),1
kaggle,GPE,modesto (on i-5; 130 miles south of sacramento),1
kaggle,GPE,modesto (north of),1
kaggle,GPE,model,1
kaggle,GPE,desert center (~west to 10 miles east of chiriaco summit),1
kaggle,GPE,desert center (north of),1
kaggle,LOC,croghan,1
kaggle,GPE,des moines (east of&#44 152 mm on i-80),1
kaggle,GPE,moclips,1
kaggle,GPE,moccasin,1
kaggle,GPE,moca (puerto rico),1
kaggle,GPE,mobile bay,1
kaggle,LOC,croton falls,1
kaggle,LOC,crosslake,1
kaggle,LOC,crossing california into arizona,1
kaggle,LOC,cross village,1
kaggle,LOC,cross timbers,1
kaggle,LOC,cross lake,1
kaggle,LOC,cross city,1
kaggle,LOC,cross,1
kaggle,LOC,crookhaven (republic of ireland),1
kaggle,LOC,crooked river ranch,1
kaggle,LOC,cromer&#44 norfolk (uk/england),1
kaggle,LOC,cucamonga,1
kaggle,LOC,cuba/san isidro (between),1
kaggle,LOC,crystal spring (near),1
kaggle,LOC,cruz bay (u. s. virgin islands),1
kaggle,LOC,crudwell (uk/england),1
kaggle,LOC,crown hill,1
kaggle,LOC,crowborough&#44 east sussex (uk/england),1
kaggle,LOC,crouse,1
kaggle,GPE,desert center (near),1
kaggle,GPE,desert aire (mattawa),1
kaggle,GPE,desert,1
kaggle,GPE,deseronto (canada),1
kaggle,GPE,des moines--4 blocks east of the marina&#44 wash,1
kaggle,GPE,des moines (southeast of),1
kaggle,GPE,des moines (metro area),1
kaggle,GPE,des moines (east of),1
kaggle,GPE,calaveras big trees,1
kaggle,GPE,calarca (colombia),1
kaggle,GPE,calamine,1
kaggle,GPE,calahonda (spain),1
kaggle,LOC,culpepper,1
kaggle,LOC,culpeper county (location unspecified),1
kaggle,LOC,culpeper county,1
kaggle,LOC,culleoka,1
kaggle,LOC,culiacan (mexico),1
kaggle,LOC,cuijk (netherlands),1
kaggle,LOC,cuero,1
kaggle,LOC,cuenca (eof&#44 in the high andes mts) (ecuador),1
kaggle,LOC,cuenca (ecuador),1
kaggle,LOC,cuena park,1
kaggle,LOC,cue (western australia) (australia),1
kaggle,LOC,cudjoe key,1
kaggle,GPE,mnichovo hradiste (czech republic),1
kaggle,GPE,mm82/mm83 (between&#44 on i-80),1
kaggle,GPE,mm 99 mile exit/i-5,1
kaggle,GPE,mm 110,1
kaggle,GPE,mizpah,1
kaggle,GPE,mitzpe ramon (israel),1
kaggle,GPE,mittenwald (germany),1
kaggle,GPE,mittagong (australia),1
kaggle,GPE,mitrovica (kosovo&#44 yugoslavia),1
kaggle,GPE,mitchelstown (republic of ireland),1
kaggle,GPE,mitchell (australia),1
kaggle,GPE,caldwell (far west of&#44 towards oregon),1
kaggle,GPE,caldwell (approx 40 miles nw),1
kaggle,GPE,caldicot (uk/wales),1
kaggle,GPE,calcutta (kolkata) (india),1
kaggle,GPE,calcutta,1
kaggle,LOC,currituck,1
kaggle,LOC,current,1
kaggle,LOC,curepe (trinidad/tobago),1
kaggle,LOC,curacao (dutch antilles),1
kaggle,LOC,cupey (san juan&#44 puerto rico),1
kaggle,LOC,cumnock (uk/scotland),1
kaggle,LOC,cumby,1
kaggle,LOC,cumbrland,1
kaggle,LOC,cumberland island national seashore,1
kaggle,LOC,cumberland house (canada),1
kaggle,GPE,caledon/orangeville (canada),1
kaggle,GPE,caledon (from brampton) (canada),1
kaggle,GPE,moberly lake (canada),1
kaggle,GPE,moapa,1
kaggle,GPE,moab (south of),1
kaggle,GPE,moab (near&#44 in arches national park),1
kaggle,LOC,cyprus,1
kaggle,LOC,cypress hills - west block (canada),1
kaggle,LOC,cutyhunk island,1
kaggle,LOC,cutlerville,1
kaggle,LOC,cutler ridge,1
kaggle,LOC,cutler bay/miami,1
kaggle,LOC,cutler bay or miami,1
kaggle,LOC,cutler bay,1
kaggle,LOC,cutler,1
kaggle,LOC,cuthbert,1
kaggle,LOC,cusseta &amp; fairfax,1
kaggle,LOC,cusseta,1
kaggle,LOC,cusick,1
kaggle,LOC,curtisville,1
kaggle,LOC,currumbin (australia),1
kaggle,LOC,currituck county,1
kaggle,LOC,dahab (sinai),1
kaggle,LOC,dahab (near) (egypt),1
kaggle,LOC,daggett,1
kaggle,LOC,dagenham (uk/england),1
kaggle,LOC,daejon (south korea),1
kaggle,LOC,daedanelle,1
kaggle,LOC,dadeville,1
kaggle,LOC,dade city (near),1
kaggle,LOC,dacusville,1
kaggle,LOC,dacula/auburn,1
kaggle,LOC,da nang (viet nam),1
kaggle,LOC,d.d.o (canada),1
kaggle,LOC,d&uuml;sseldorf (germany),1
kaggle,LOC,d&#39iberville,1
kaggle,LOC,d&#39hanis,1
kaggle,LOC,czech republic,1
kaggle,GPE,missouri valley,1
kaggle,GPE,missouri (northwest part),1
kaggle,GPE,missouri (from passenger train),1
kaggle,GPE,missoula (event at superior),1
kaggle,GPE,mississuaga (canada),1
kaggle,GPE,mississippi river (from aboard a cruise ship),1
kaggle,GPE,mississippi gulf outlet,1
kaggle,GPE,mississippi (rural; location unspecified),1
kaggle,GPE,mississippi (rural; hitchhiking),1
kaggle,GPE,mississippi (rural),1
kaggle,GPE,mississippi (location unknown),1
kaggle,GPE,mississippi (in flight; near delta of mississippi river),1
kaggle,GPE,mississippi (central part),1
kaggle,GPE,mississippi,1
kaggle,LOC,daisytown,1
kaggle,LOC,dahlgren,1
kaggle,LOC,dallas /ft. worth area&#44 south of the,1
kaggle,LOC,dallas (north of dfw),1
kaggle,LOC,dallas (near??),1
kaggle,LOC,dallas (irving/valley ranch?),1
kaggle,LOC,dalkieth (edinborough (uk/scotland),1
kaggle,LOC,dale ville,1
kaggle,LOC,dale hollow lake (near burkesville),1
kaggle,LOC,dale hollow lake,1
kaggle,LOC,dale city/arlington,1
kaggle,LOC,dale city (interstate 95),1
kaggle,LOC,dale city,1
kaggle,LOC,dale (south of),1
kaggle,LOC,dalaman (turkey),1
kaggle,LOC,dakota city,1
kaggle,LOC,dakar (senegal),1
kaggle,GPE,missourri city,1
kaggle,LOC,damarascotta lake,1
kaggle,LOC,dam b lake (just north of; ntersection of angelina river),1
kaggle,LOC,daly city/pacifica,1
kaggle,LOC,dalton/atlanta (between),1
kaggle,LOC,dalton-in-furness (uk/england),1
kaggle,LOC,dalton gardens,1
kaggle,LOC,dalmeny (canada),1
kaggle,LOC,dallas/grant counties,1
kaggle,LOC,dallas/grand prairie,1
kaggle,LOC,dallas/ft. worth (mansfield),1
kaggle,LOC,dallas/ft. worth (approaching),1
kaggle,LOC,dallas/fort worth,1
kaggle,LOC,dallas/duncanville area,1
kaggle,LOC,dallas/(irving),1
kaggle,LOC,dallas-frisco (between&#44 enroute),1
kaggle,LOC,dallas-fort worth,1
kaggle,GPE,mission viejo/trabuco canyon,1
kaggle,GPE,mission viejo/lake forest,1
kaggle,GPE,mission hill,1
kaggle,GPE,mission beach (san diego),1
kaggle,GPE,mires (greece),1
kaggle,GPE,mira mesa,1
kaggle,GPE,mio,1
kaggle,LOC,danese,1
kaggle,LOC,dane county,1
kaggle,LOC,danby,1
kaggle,LOC,danbury (near; carmel vor),1
kaggle,LOC,danang (50 miles from) (viet nam),1
kaggle,LOC,dana poinr,1
kaggle,LOC,damiansville,1
kaggle,LOC,damascus (boring),1
kaggle,LOC,damariscotta,1
kaggle,LOC,dannemora,1
kaggle,LOC,daniels park,1
kaggle,GPE,caladon (canada),1
kaggle,GPE,cala gonone (sardaigne) (italy),1
kaggle,GPE,cakovec (croatia),1
kaggle,GPE,cajah&#39s mountain,1
kaggle,GPE,caimanes (chile),1
kaggle,GPE,caicara (venezuela),1
kaggle,GPE,cahokia/granite city,1
kaggle,GPE,cahokia,1
kaggle,GPE,cahas national park (ecuador),1
kaggle,GPE,cagayan de oro city (philippines),1
kaggle,GPE,cagayan de oro (philippines),1
kaggle,LOC,danialson/new haven (between),1
kaggle,LOC,dania beach (fishing pier),1
kaggle,GPE,mississauga (toronto) (canada),1
kaggle,GPE,minong,1
kaggle,GPE,minocqua,1
kaggle,GPE,minnetrista,1
kaggle,GPE,minnesota (unspecified location),1
kaggle,GPE,minnesota (central&#44 rural),1
kaggle,GPE,minneola,1
kaggle,GPE,minnedosa (manitoba)(canada),1
kaggle,GPE,minnedosa (canada),1
kaggle,GPE,minneapolis/duluth,1
kaggle,LOC,darien center,1
kaggle,LOC,darfield (new zealand),1
kaggle,LOC,dardenne prairie,1
kaggle,LOC,dardanelle (2 mi. from logan&#44 on hwy. 22),1
kaggle,LOC,darby,1
kaggle,LOC,dar es salaam (tanzania),1
kaggle,LOC,danville (rural),1
kaggle,LOC,dateland/welton,1
kaggle,LOC,dateland (just before,1
kaggle,LOC,dasuya (india),1
kaggle,LOC,dassel,1
kaggle,LOC,darwen&#44 lancashire (uk/england),1
kaggle,LOC,darwen (uk/england),1
kaggle,LOC,darvel (uk/scotland),1
kaggle,LOC,dartmouth (uk/england),1
kaggle,LOC,dartmouth,1
kaggle,LOC,dartford tunnel (near; kent) (uk/england),1
kaggle,LOC,darmstadt (germany),1
kaggle,LOC,darley (australi),1
kaggle,GPE,minster,1
kaggle,GPE,minsk (half hour away) (belarus),1
kaggle,GPE,minsk (belarus),1
kaggle,GPE,minot (burlington actually but put minot bc its 7 miles a),1
kaggle,LOC,dayton (drexel area),1
kaggle,LOC,dawn,1
kaggle,LOC,davis park,1
kaggle,LOC,davis jct. (on highway72 east to highway 51 north),1
kaggle,LOC,davill,1
kaggle,LOC,davie/plantation,1
kaggle,LOC,davie (shenandoah area),1
kaggle,LOC,davidsville,1
kaggle,LOC,davidsonville,1
kaggle,LOC,davidson,1
kaggle,LOC,davenport/reardan,1
kaggle,LOC,dauphin island (off the coast of),1
kaggle,LOC,dauphin,1
kaggle,LOC,daufuskie island (off coast of),1
kaggle,LOC,datil/magdalena (between),1
kaggle,LOC,datil,1
kaggle,GPE,cabin creek,1
kaggle,LOC,de land,1
kaggle,LOC,de borgia,1
kaggle,LOC,daytona beach to tampa,1
kaggle,LOC,daytona beach (outside limits of),1
kaggle,LOC,daytona (south),1
kaggle,LOC,daytona (south daytona beach),1
kaggle,LOC,daytona,1
kaggle,LOC,dayton/fairborn,1
kaggle,LOC,dayton/drexel,1
kaggle,LOC,dayton township,1
kaggle,LOC,dayton area,1
kaggle,LOC,dayton and cincinnati (between),1
kaggle,LOC,dayton (wright-patterson afb),1
kaggle,LOC,dayton (west of),1
kaggle,LOC,dayton (sutro hills area&#44 ne),1
kaggle,LOC,death valley (furnace creek ranch),1
kaggle,LOC,dearing,1
kaggle,LOC,dean,1
kaggle,LOC,dealth valley,1
kaggle,LOC,deale,1
kaggle,LOC,deal island,1
kaggle,LOC,de panne (belgium),1
kaggle,GPE,caersws (uk/wales),1
kaggle,GPE,cadott,1
kaggle,GPE,cadiz-wallonia area,1
kaggle,GPE,cactus flats,1
kaggle,GPE,cactus flat,1
kaggle,GPE,cachuma lake,1
kaggle,GPE,cabot/lonoke,1
kaggle,GPE,cabot strait (near dingwall&#44 on fishing boat) (canada),1
kaggle,GPE,caboolture (australia),1
kaggle,LOC,debary (central fl),1
kaggle,GPE,minneapolis area,1
kaggle,GPE,minneapolis (northeast of),1
kaggle,GPE,minneapolis (near; hwy 81),1
kaggle,GPE,mingo,1
kaggle,GPE,mineville,1
